Lead ID,Lead Source,Lead Status,Date of Lead Generation,Date of Last Contact,Sales Amount,Region,Salesperson,Conversion Date,Lead Qualification,Course Type,Follow-up Status,Marketing Campaign,Lead Score,Student Type,
29586a21-1b14-4400-8464-58108cdade64,Organic,Converted,27-06-2025,14-10-2025,3031,South,Priya,01-04-2025,Qualified,Power BI,No Follow-up,Organic Search,44,Student,
82628e5c-4996-4376-b68f-d70d87bed6af,Referral,Lost,04-09-2025,04-09-2025,0,North,Raj,,Unqualified,Java Full Stack,Follow-up Scheduled,Organic Search,50,Working Professional,
da33a5a3-e819-4e89-b306-e8478112c265,Organic,Lost,12-05-2025,12-05-2025,0,East,Priya,,Unqualified,Salesforce,No Follow-up,Organic Search,31,Student,
192f26b8-bf85-46a1-a5d7-6ee8a98e1541,Google Ads,Contacted,06-06-2025,11-03-2025,0,South,Priya,,Qualified,Salesforce,Follow-up Scheduled,Google Ads Campaign,91,Working Professional,
fdcdd052-845c-43c7-aa8b-3145ed543306,Referral,Converted,19-09-2025,09-02-2025,3988,North,John,10-10-2025,Qualified,Power BI,Contacted,Facebook Ads,62,Fresher,
30419034-5962-4b4a-a4ae-4a490079a43f,Social Media,Lost,06-01-2025,06-01-2025,0,East,Raj,,Qualified,Data Analytics,Pending Follow-up,Organic Search,40,Fresher,
91f4778f-ee0f-4c97-9395-6e0b9969028d,Referral,Converted,12-07-2025,10-01-2025,3651,West,Mary,22-09-2025,Unqualified,Salesforce,Follow-up Scheduled,Referral Program,35,Student,
035dd3e0-a631-451a-933d-f3acdaf4cf27,Social Media,Contacted,24-07-2025,21-03-2025,0,South,John,,Qualified,Data Analytics,No Follow-up,Organic Search,48,Working Professional,
42b18dbf-a66b-42f5-b864-77df174b6c8c,Organic,Converted,23-05-2025,09-07-2025,4172,East,Mary,18-07-2025,Unqualified,Salesforce,No Follow-up,Organic Search,46,Fresher,
ab5a9a9a-6c59-460e-8cf3-09677ed34ed4,Referral,Converted,07-04-2025,10-07-2025,3922,North,Raj,03-07-2025,Unqualified,Salesforce,No Follow-up,Facebook Ads,87,Fresher,
3f317a26-ac87-43a8-bcdd-03e06e074927,Social Media,Converted,03-06-2025,07-02-2025,3459,South,Raj,25-03-2025,Qualified,Java Full Stack,Follow-up Scheduled,Referral Program,49,Working Professional,
b2911b52-971e-48be-bc9e-b52f913c93ab,Organic,Contacted,06-09-2025,31-03-2025,0,North,Raj,,Unqualified,Power BI,No Follow-up,Google Ads Campaign,94,Student,
43b6e025-3ab3-4cf4-a18e-af422a02f1de,Referral,Lost,13-03-2025,13-03-2025,0,North,Priya,,Qualified,Power BI,Follow-up Scheduled,Referral Program,87,Student,
15de7a1c-4a58-4fdc-9ace-c5439f3bf798,Referral,Contacted,11-01-2025,07-05-2025,0,West,John,,Qualified,Data Analytics,Follow-up Scheduled,Organic Search,67,Student,
f7833a81-c19c-41c8-97c7-d6b3bcd4f1e4,Organic,Lost,27-06-2025,27-06-2025,0,North,Priya,,Unqualified,Data Analytics,Contacted,Organic Search,89,Working Professional,
0cbc0030-f70f-48fe-a352-53aa85c67bc1,Social Media,Lost,20-08-2025,20-08-2025,0,West,Mary,,Unqualified,Salesforce,Contacted,Google Ads Campaign,59,Student,
7d0f25d3-b438-4c9f-868f-3fdd2254692d,Organic,Lost,19-08-2025,19-08-2025,0,West,Mary,,Qualified,Java Full Stack,No Follow-up,Organic Search,59,Working Professional,
f17d4508-5214-4b0e-a5fb-d043932a7b82,Google Ads,Contacted,15-09-2025,28-09-2025,0,South,John,,Qualified,Java Full Stack,Contacted,Google Ads Campaign,44,Fresher,
affd4dc5-b435-434d-85ce-90df03ef34b2,Social Media,Contacted,25-05-2025,25-07-2025,0,East,Mary,,Qualified,Power BI,Pending Follow-up,Referral Program,42,Fresher,
462bd94f-2e30-43fa-a657-3dd1a12b6a14,Referral,Contacted,27-05-2025,11-09-2025,0,North,Priya,,Unqualified,Java Full Stack,No Follow-up,Organic Search,50,Working Professional,
2a08270c-f517-487e-aec1-352369998643,Social Media,Lost,30-01-2025,30-01-2025,0,South,Priya,,Qualified,Data Analytics,No Follow-up,Organic Search,87,Fresher,
081fc11b-0f63-4e42-a28e-c4d2058b5dfb,Organic,Converted,22-03-2025,24-06-2025,4991,West,Raj,07-02-2025,Unqualified,Data Analytics,Follow-up Scheduled,Facebook Ads,75,Working Professional,
d55e66ba-418b-4c03-a933-4d6f786f92ab,Organic,Contacted,15-05-2025,17-04-2025,0,West,Raj,,Unqualified,Java Full Stack,Follow-up Scheduled,Facebook Ads,38,Working Professional,
8c7f5cf3-673e-40d5-ae65-556bdea800ec,Social Media,Contacted,04-09-2025,27-04-2025,0,East,Raj,,Unqualified,Data Analytics,Contacted,Google Ads Campaign,44,Student,
2f2d757a-21a2-4458-9b84-65b92fc21127,Organic,Contacted,02-06-2025,10-06-2025,0,South,Mary,,Qualified,Salesforce,Contacted,Google Ads Campaign,64,Student,
5c984a87-2059-4f4c-ac45-69c6c95978cf,Social Media,Contacted,25-09-2025,16-09-2025,0,North,Priya,,Unqualified,Power BI,No Follow-up,Facebook Ads,33,Fresher,
dda14775-a632-4c2c-82bf-d0aa58e61ceb,Organic,Contacted,24-03-2025,06-10-2025,0,West,Mary,,Qualified,Data Analytics,Pending Follow-up,Referral Program,40,Fresher,
f36662c9-34f5-4b5b-823f-166d57ffaae4,Referral,Contacted,07-06-2025,12-04-2025,0,West,John,,Qualified,Java Full Stack,Contacted,Organic Search,91,Student,
3027b670-5226-45db-8525-eb97232bf8b9,Social Media,Lost,28-03-2025,28-03-2025,0,North,Mary,,Unqualified,Java Full Stack,Follow-up Scheduled,Referral Program,59,Fresher,
c0c37eca-10d0-4480-8611-282da9e1ec29,Organic,Contacted,26-09-2025,13-04-2025,0,West,Mary,,Unqualified,Java Full Stack,Pending Follow-up,Facebook Ads,78,Student,
7faaf245-7c7b-4e77-8d5e-b88dc79bf29d,Social Media,Contacted,17-06-2025,13-09-2025,0,North,Mary,,Unqualified,Java Full Stack,Contacted,Facebook Ads,33,Fresher,
6cbd3557-7056-45ef-a84b-3788f27681f4,Social Media,Lost,23-07-2025,23-07-2025,0,West,Priya,,Qualified,Salesforce,Contacted,Facebook Ads,75,Student,
97edc3b3-0b13-4ef8-8a7a-f78ea8fd34fa,Referral,Contacted,10-05-2025,15-08-2025,0,East,Raj,,Qualified,Data Analytics,Contacted,Facebook Ads,65,Student,
7c9a7315-067e-4374-b32d-b0c26f3fb688,Social Media,Lost,11-10-2025,11-10-2025,0,South,John,,Unqualified,Java Full Stack,Follow-up Scheduled,Google Ads Campaign,57,Working Professional,
93186520-e565-49ec-ba04-5d04d292eb21,Organic,Lost,30-06-2025,30-06-2025,0,North,Raj,,Qualified,Java Full Stack,No Follow-up,Organic Search,32,Fresher,
41d3f28a-46a7-4ac5-acd6-078612956fbb,Google Ads,Contacted,10-03-2025,04-10-2025,0,South,John,,Qualified,Salesforce,Follow-up Scheduled,Facebook Ads,32,Working Professional,
86d89028-eedd-4c90-9994-88d22079d0a3,Referral,Contacted,23-02-2025,09-02-2025,0,North,Raj,,Unqualified,Power BI,No Follow-up,Facebook Ads,53,Student,
32962577-b0da-4fb7-b151-f72578bacb46,Social Media,Lost,23-02-2025,23-02-2025,0,East,Priya,,Unqualified,Salesforce,Pending Follow-up,Google Ads Campaign,72,Fresher,
3a916b44-662c-466c-ad76-f6531d09b33c,Referral,Lost,05-01-2025,05-01-2025,0,North,Priya,,Unqualified,Power BI,Pending Follow-up,Facebook Ads,73,Fresher,
4c4f5517-0776-4b0f-a45f-bcbf4a0bc8f5,Organic,Converted,13-08-2025,13-05-2025,4225,North,John,08-06-2025,Unqualified,Data Analytics,Pending Follow-up,Referral Program,54,Student,
b458111c-0628-4749-88bb-cd683c47a47b,Social Media,Converted,07-08-2025,12-08-2025,4008,North,Raj,11-02-2025,Qualified,Java Full Stack,Follow-up Scheduled,Organic Search,92,Student,
99b4c691-fd17-42c9-b72c-4563aad42655,Social Media,Contacted,09-05-2025,15-08-2025,0,West,Mary,,Qualified,Salesforce,Pending Follow-up,Referral Program,61,Fresher,
55f3fd4f-1efe-450b-9819-3cf08fd3fce5,Organic,Contacted,04-09-2025,18-03-2025,0,South,Priya,,Unqualified,Data Analytics,Follow-up Scheduled,Referral Program,73,Student,
d656e07e-9e07-4bd9-807c-169371d50cde,Referral,Converted,06-07-2025,24-05-2025,2701,North,John,30-09-2025,Qualified,Data Analytics,Follow-up Scheduled,Facebook Ads,36,Fresher,
b1b10e1b-5da0-4142-abff-07feb0cf6c51,Social Media,Contacted,14-08-2025,04-10-2025,0,East,Priya,,Qualified,Data Analytics,Follow-up Scheduled,Referral Program,68,Working Professional,
acfa60e3-0721-4c03-aa44-dd790fdd56dd,Organic,Converted,23-02-2025,28-05-2025,4384,West,Priya,02-08-2025,Unqualified,Data Analytics,No Follow-up,Organic Search,75,Working Professional,
0b429a86-17f7-4807-8531-ab0bd737982c,Social Media,Converted,11-10-2025,09-06-2025,3744,South,Mary,21-03-2025,Unqualified,Power BI,Pending Follow-up,Referral Program,46,Fresher,
9a3c7af7-f069-40ee-9717-2474c34834d3,Google Ads,Lost,09-10-2025,09-10-2025,0,South,Priya,,Qualified,Salesforce,Follow-up Scheduled,Organic Search,84,Working Professional,
cb742cec-e38e-4b9a-8f46-f791f8a6dfff,Google Ads,Converted,23-04-2025,15-07-2025,2111,South,Mary,10-09-2025,Unqualified,Data Analytics,Follow-up Scheduled,Referral Program,52,Student,
f58f1839-c644-4d9e-b8b9-a5a5c07aecaf,Social Media,Contacted,24-03-2025,03-05-2025,0,North,Priya,,Unqualified,Data Analytics,Contacted,Facebook Ads,50,Fresher,
b0fdba88-f66e-44a9-864e-7cd2af4784fe,Google Ads,Contacted,05-01-2025,18-01-2025,0,North,Priya,,Qualified,Data Analytics,Follow-up Scheduled,Organic Search,80,Student,
e6804d8f-e2c0-4627-b4be-8ceba00baabb,Social Media,Contacted,08-03-2025,04-07-2025,0,East,Mary,,Qualified,Salesforce,Pending Follow-up,Facebook Ads,56,Student,
d339145b-b06e-47d8-8034-6fd41321673e,Organic,Contacted,14-10-2025,11-08-2025,0,West,Priya,,Unqualified,Power BI,Contacted,Organic Search,94,Fresher,
22eb6dbc-cd76-4b18-980d-1b9606c606e7,Google Ads,Converted,02-04-2025,09-06-2025,4085,North,Priya,28-04-2025,Qualified,Java Full Stack,Contacted,Facebook Ads,59,Fresher,
21ecaefe-a0f9-4cc4-b144-88272f08fa2e,Organic,Lost,11-06-2025,11-06-2025,0,South,Mary,,Qualified,Salesforce,No Follow-up,Facebook Ads,60,Fresher,
355077e5-e6f8-4758-afce-f8e63208c968,Social Media,Contacted,13-08-2025,23-06-2025,0,West,Raj,,Qualified,Salesforce,Follow-up Scheduled,Organic Search,91,Fresher,
6d3b5ddf-2611-459f-86bb-18b9480688b9,Google Ads,Converted,04-07-2025,10-01-2025,4943,East,Raj,08-08-2025,Qualified,Java Full Stack,Contacted,Referral Program,61,Student,
2df1469c-1636-4ce1-8719-6f98f29a9b9f,Social Media,Converted,15-07-2025,28-07-2025,4649,West,Raj,15-01-2025,Qualified,Data Analytics,Follow-up Scheduled,Google Ads Campaign,79,Working Professional,
0e77889d-1e39-4404-99aa-e3b021ba7fd9,Referral,Converted,08-08-2025,12-02-2025,2417,East,Mary,12-03-2025,Unqualified,Data Analytics,Pending Follow-up,Facebook Ads,66,Student,
9219d17c-d4ed-46b9-bed6-42209209bfe0,Organic,Contacted,02-04-2025,20-08-2025,0,West,Raj,,Unqualified,Salesforce,No Follow-up,Organic Search,30,Fresher,
d6d95564-edd9-4408-9d8d-bea00ea66975,Referral,Contacted,09-06-2025,23-03-2025,0,South,Priya,,Unqualified,Java Full Stack,No Follow-up,Organic Search,39,Fresher,
4b2b5ecb-502e-432c-80e6-c2c701e9e288,Referral,Converted,15-07-2025,12-08-2025,2332,East,Priya,14-10-2025,Unqualified,Salesforce,No Follow-up,Google Ads Campaign,67,Fresher,
8201a42c-17ce-4f88-92be-1d0f3d6d9ff0,Referral,Converted,28-04-2025,02-02-2025,4438,North,Raj,24-04-2025,Qualified,Power BI,Pending Follow-up,Organic Search,44,Working Professional,
5dc49df8-e823-4a56-b005-94cf03249719,Referral,Converted,21-07-2025,29-06-2025,3300,North,Mary,25-04-2025,Unqualified,Salesforce,Follow-up Scheduled,Organic Search,58,Student,
d6b56eea-4fe8-446a-b39c-15f3b5b24c5e,Google Ads,Lost,10-09-2025,10-09-2025,0,West,Raj,,Unqualified,Power BI,Pending Follow-up,Referral Program,58,Student,
5c73df2a-1608-4800-952b-a9adb0b5df4d,Referral,Converted,06-07-2025,17-09-2025,2284,East,Raj,06-04-2025,Qualified,Salesforce,Follow-up Scheduled,Facebook Ads,33,Student,
bc80b0f3-8690-42f0-89d9-ffcbf7ad7908,Referral,Contacted,05-02-2025,19-07-2025,0,North,Raj,,Qualified,Java Full Stack,Follow-up Scheduled,Organic Search,32,Fresher,
0fe09c51-deeb-475e-83cf-9fead5925489,Referral,Contacted,14-03-2025,12-05-2025,0,West,Raj,,Qualified,Power BI,No Follow-up,Organic Search,36,Fresher,
7e60cf59-dd94-4718-bf7d-e68b17acd442,Organic,Contacted,03-02-2025,07-01-2025,0,South,Priya,,Unqualified,Data Analytics,Pending Follow-up,Google Ads Campaign,78,Fresher,
